t1_result,t2_result,t1p1_champion,t1p1_class,t1p2_champion,t1p2_class,t1p3_champion,t1p3_class,t1p4_champion,t1p4_class,t1p5_champion,t1p5_class,t2p1_champion,t2p1_class,t2p2_champion,t2p2_class,t2p3_champion,t2p3_class,t2p4_champion,t2p4_class,t2p5_champion,t2p5_class,t1_totalgold,t2_totalgold,t1_barons,t2_barons,t1_dragons,t2_dragons,t1_heralds,t2_heralds,t1_towers,t2_towers,t1_inhibitors,t2_inhibitors,t1_kills,t2_kills,t1_totalcs,t2_totalcs
0,1,K'Sante,Tank-Warrior,Lee Sin,Warrior-Assassin,Azir,Mage,Samira,Marksman,Rell,Tank-Support,Gwen,Warrior,Wukong,Warrior,Orianna,Mage,Varus,Marksman,Braum,Tank-Support,41358,52268,0,1,0,4,1,0,1,1,0,0,8,19,797,868
1,0,Yasuo,Warrior,Rell,Tank-Support,Hwei,Mage,Senna,Marksman-Support,Maokai,Tank,Gnar,Warrior,Xin Zhao,Warrior,Ahri,Mage,Ezreal,Mage-Marksman,Yuumi,Support,63782,52274,2,0,3,2,0,1,8,8,1,1,21,8,1015,1013
1,0,K'Sante,Tank-Warrior,Rell,Tank-Support,Neeko,Mage,Kalista,Marksman,Hwei,Mage,Gwen,Warrior,Poppy,Tank-Warrior,Taliyah,Mage,Draven,Marksman,Renata Glasc,Support,65702,52398,1,0,4,1,1,0,11,11,3,3,11,0,1238,1162
1,0,Rumble,Mage-Warrior,Maokai,Tank,Tristana,Marksman,Aphelios,Marksman,Thresh,Tank-Support,Ornn,Warrior,Rell,Tank-Support,Yasuo,Warrior,Kalista,Marksman,Renata Glasc,Support,61625,52451,1,0,3,2,0,1,10,10,2,2,20,10,1041,977
1,0,Ornn,Warrior,Nocturne,Assassin,Azir,Mage,Lucian,Marksman,Milio,Support,Aatrox,Warrior,Kha'Zix,Assassin,LeBlanc,Mage-Assassin,Xayah,Marksman,Rakan,Support,58008,52459,1,0,2,2,0,1,7,7,1,1,13,7,1049,1044
0,1,K'Sante,Tank-Warrior,Nocturne,Assassin,Orianna,Mage,Aphelios,Marksman,Blitzcrank,Support,Udyr,Warrior,Xin Zhao,Warrior,Neeko,Mage,Lucian,Marksman,Milio,Support,47596,52507,0,0,0,4,1,0,3,3,0,0,9,13,919,929
1,0,Renekton,Warrior,Maokai,Tank,Orianna,Mage,Lucian,Marksman,Nami,Support,Aatrox,Warrior,Vi,Warrior,Corki,Marksman,Aphelios,Marksman,Milio,Support,64355,52595,2,0,1,3,1,0,9,9,1,1,12,6,1098,1025
1,0,K'Sante,Tank-Warrior,Maokai,Tank,Azir,Mage,Zeri,Marksman,Lulu,Support,Gwen,Warrior,Xin Zhao,Warrior,Orianna,Mage,Xayah,Marksman,Rakan,Support,61071,52602,2,0,2,2,0,0,10,10,2,2,9,8,1094,1084
1,0,K'Sante,Tank-Warrior,Sejuani,Tank,Taliyah,Mage,Xayah,Marksman,Rakan,Support,Gnar,Warrior,Dr. Mundo,Tank-Warrior,Corki,Marksman,Miss Fortune,Marksman,Maokai,Tank,61381,52611,2,0,4,0,0,0,8,8,1,1,22,3,1036,1029
1,0,Aatrox,Warrior,Nocturne,Assassin,Orianna,Mage,Ezreal,Mage-Marksman,Karma,Mage-Support,Akali,Assassin,Vi,Warrior,Azir,Mage,Lucian,Marksman,Milio,Support,67918,52614,1,0,4,1,1,0,10,10,2,2,25,12,1104,989
1,0,Rumble,Mage-Warrior,Vi,Warrior,Corki,Marksman,Senna,Marksman-Support,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Maokai,Tank,Tristana,Marksman,Xayah,Marksman,Leona,Tank,62221,52650,0,1,4,1,0,1,8,8,1,1,15,3,1146,1058
0,1,Rumble,Mage-Warrior,Maokai,Tank,Tristana,Marksman,Samira,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Ahri,Mage,Draven,Marksman,Sett,Tank-Warrior,40120,52653,0,0,0,3,0,0,3,3,0,0,5,20,772,781
1,0,K'Sante,Tank-Warrior,Maokai,Tank,Corki,Marksman,Nilah,Marksman-Warrior,Senna,Marksman-Support,Yone,Warrior,Vi,Warrior,Tristana,Marksman,Seraphine,Mage-Support,Sona,Support,64510,52660,1,0,5,0,1,0,8,8,1,1,16,2,1090,1153
1,0,Zac,Tank-Warrior,Vi,Warrior,Hwei,Mage,Kalista,Marksman,Braum,Tank-Support,Karma,Mage-Support,Poppy,Tank-Warrior,Azir,Mage,Varus,Marksman,Blitzcrank,Support,56607,52729,0,0,3,1,0,1,7,7,1,1,23,12,913,962
0,1,Udyr,Warrior,Nocturne,Assassin,Xerath,Mage,Varus,Marksman,Nautilus,Tank-Support,Zac,Tank-Warrior,Maokai,Tank,Azir,Mage,Lucian,Marksman,Milio,Support,37694,52767,0,1,1,2,0,1,0,0,0,0,4,20,766,824
1,0,Aatrox,Warrior,Maokai,Tank,Corki,Marksman,Kai'Sa,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Lee Sin,Warrior-Assassin,LeBlanc,Mage-Assassin,Aphelios,Marksman,Milio,Support,67002,52776,1,0,4,1,0,1,10,10,2,2,23,9,1112,1052
1,0,Rumble,Mage-Warrior,Viego,Warrior,Neeko,Mage,Xayah,Marksman,Rakan,Support,Udyr,Warrior,Rell,Tank-Support,LeBlanc,Mage-Assassin,Ezreal,Mage-Marksman,Bard,Support,66671,52835,1,0,5,0,1,0,8,3,1,0,25,6,1163,1024
1,0,Jax,Warrior,Xin Zhao,Warrior,LeBlanc,Mage-Assassin,Varus,Marksman,Karma,Mage-Support,K'Sante,Tank-Warrior,Vi,Warrior,Kai'Sa,Marksman,Senna,Marksman-Support,Tahm Kench,Tank-Support,62135,52838,1,0,2,2,1,0,11,2,3,0,20,6,1009,1050
0,1,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Neeko,Mage,Aphelios,Marksman,Milio,Support,Gnar,Warrior,Jax,Warrior,Azir,Mage,Varus,Marksman,Rakan,Support,39677,52864,0,1,2,1,0,1,1,10,0,2,4,15,845,928
1,0,Rumble,Mage-Warrior,Vi,Warrior,Corki,Marksman,Kalista,Marksman,Blitzcrank,Support,Udyr,Warrior,Jarvan IV,Tank-Warrior,Azir,Mage,Varus,Marksman,Nautilus,Tank-Support,67000,52871,1,0,3,2,1,0,10,10,2,2,24,7,1118,1022
1,0,Udyr,Warrior,Poppy,Tank-Warrior,Neeko,Mage,Tristana,Marksman,Renata Glasc,Support,K'Sante,Tank-Warrior,Vi,Warrior,Azir,Mage,Xayah,Marksman,Rakan,Support,58103,52900,1,0,3,2,0,0,7,7,1,1,7,4,1149,1152
1,0,Udyr,Warrior,Sejuani,Tank,Yone,Warrior,Xayah,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Neeko,Mage,Kalista,Marksman,Rell,Tank-Support,63248,52917,2,0,2,2,0,1,8,8,1,1,23,9,994,971
0,1,Aatrox,Warrior,Sejuani,Tank,Neeko,Mage,Jhin,Marksman,Karma,Mage-Support,Jax,Warrior,Vi,Warrior,Azir,Mage,Senna,Marksman-Support,Seraphine,Mage-Support,39338,52976,0,0,1,3,0,1,0,0,0,0,4,14,819,1018
1,0,Jax,Warrior,Rell,Tank-Support,Neeko,Mage,Draven,Marksman,Renata Glasc,Support,Renekton,Warrior,Sejuani,Tank,Azir,Mage,Kalista,Marksman,Blitzcrank,Support,59609,52994,1,0,4,1,1,0,8,4,1,0,16,5,963,1094
0,1,Gnar,Warrior,Xin Zhao,Warrior,LeBlanc,Mage-Assassin,Aphelios,Marksman,Rakan,Support,Jayce,Warrior,Maokai,Tank,Tristana,Marksman,Draven,Marksman,Renata Glasc,Support,37221,53025,0,1,1,2,0,1,0,0,0,0,5,19,721,814
1,0,Aatrox,Warrior,Xin Zhao,Warrior,Orianna,Mage,Ashe,Marksman,Blitzcrank,Support,Gnar,Warrior,Trundle,Warrior,Aurelion Sol,Mage,Caitlyn,Marksman,Neeko,Mage,64472,53039,0,1,5,0,1,0,9,2,1,0,21,6,1136,1012
1,0,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Kalista,Marksman,Renata Glasc,Support,Gwen,Warrior,Vi,Warrior,Yone,Warrior,Varus,Marksman,Rakan,Support,64058,53090,2,0,5,0,1,0,10,10,1,1,17,12,1083,1019
1,0,Gragas,Mage-Warrior,Jax,Warrior,Orianna,Mage,Varus,Marksman,Nautilus,Tank-Support,Poppy,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Aphelios,Marksman,Milio,Support,62982,53236,2,0,4,0,0,1,11,11,3,3,15,6,1065,1032
1,0,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Akali,Assassin,Lucian,Marksman,Milio,Support,Rumble,Mage-Warrior,Bel'Veth,Warrior,Neeko,Mage,Aphelios,Marksman,Renata Glasc,Support,68302,53372,2,0,3,1,1,0,10,10,2,2,27,10,1067,1027
1,0,Aatrox,Warrior,Vi,Warrior,Taliyah,Mage,Varus,Marksman,Alistar,Tank-Support,K'Sante,Tank-Warrior,Sejuani,Tank,Orianna,Mage,Kalista,Marksman,Taric,Tank-Support,61589,53408,1,0,1,4,0,1,8,8,1,1,20,13,996,981
0,1,Ornn,Warrior,Xin Zhao,Warrior,Neeko,Mage,Miss Fortune,Marksman,Tahm Kench,Tank-Support,Rumble,Mage-Warrior,Vi,Warrior,Azir,Mage,Varus,Marksman,Rakan,Support,46389,53410,0,0,0,4,1,0,1,1,0,0,11,17,869,950
1,0,Aatrox,Warrior,Maokai,Tank,Azir,Mage,Varus,Marksman,Milio,Support,Udyr,Warrior,Brand,Mage,Lucian,Marksman,Senna,Marksman-Support,Tahm Kench,Tank-Support,68538,53415,2,0,4,1,1,0,11,11,3,3,15,2,1194,1086
0,1,Zac,Tank-Warrior,Brand,Mage,Jayce,Warrior,Jhin,Marksman,Rakan,Support,Renekton,Warrior,Lee Sin,Warrior-Assassin,Ahri,Mage,Ezreal,Mage-Marksman,Janna,Support,41778,53450,0,1,0,4,1,0,2,2,0,0,3,18,866,914
0,1,Renekton,Warrior,Vi,Warrior,Neeko,Mage,Ashe,Marksman,Renata Glasc,Support,Olaf,Warrior,Maokai,Tank,Azir,Mage,Kalista,Marksman,Bard,Support,41929,53470,0,1,1,3,0,1,1,1,0,0,4,12,897,968
1,0,Udyr,Warrior,Kindred,Assassin,Neeko,Mage,Lucian,Marksman,Milio,Support,Rumble,Mage-Warrior,Vi,Warrior,Azir,Mage,Varus,Marksman,Rell,Tank-Support,67348,53470,1,0,4,1,0,0,11,11,3,3,23,10,1110,1038
0,1,K'Sante,Tank-Warrior,Rell,Tank-Support,Azir,Mage,Kai'Sa,Marksman,Rakan,Support,Aatrox,Warrior,Maokai,Tank,Tristana,Marksman,Ezreal,Mage-Marksman,Bard,Support,39830,53514,0,1,1,2,0,1,0,0,0,0,7,14,802,945
0,1,Gnar,Warrior,Poppy,Tank-Warrior,Azir,Mage,Caitlyn,Marksman,Neeko,Mage,Malphite,Tank,Xin Zhao,Warrior,Akali,Assassin,Varus,Marksman,Pyke,Support,41090,53516,0,1,0,3,1,0,3,8,0,1,6,23,784,827
1,0,Poppy,Tank-Warrior,Ivern,Mage,Jayce,Warrior,Varus,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Rell,Tank-Support,Hwei,Mage,Smolder,Marksman,Leona,Tank,69276,53541,2,0,4,0,1,0,11,11,4,4,20,5,1157,1112
1,0,K'Sante,Tank-Warrior,Wukong,Warrior,Azir,Mage,Kalista,Marksman,Soraka,Support,Gwen,Warrior,Xin Zhao,Warrior,Orianna,Mage,Aphelios,Marksman,Renata Glasc,Support,66150,53561,2,0,3,2,1,0,11,2,3,0,23,10,1072,1022
0,1,Aatrox,Warrior,Rell,Tank-Support,Syndra,Mage,Varus,Marksman,Nautilus,Tank-Support,Olaf,Warrior,Xin Zhao,Warrior,Orianna,Mage,Lucian,Marksman,Milio,Support,36745,53570,0,1,1,2,0,1,0,0,0,0,1,17,803,971
1,0,Udyr,Warrior,Lillia,Mage,Jayce,Warrior,Jhin,Marksman,Maokai,Tank,Gnar,Warrior,Nocturne,Assassin,Akali,Assassin,Varus,Marksman,Rell,Tank-Support,65726,53660,1,0,4,1,1,0,9,9,1,1,21,9,1165,1073
0,1,K'Sante,Tank-Warrior,Lee Sin,Warrior-Assassin,LeBlanc,Mage-Assassin,Draven,Marksman,Nautilus,Tank-Support,Gnar,Warrior,Poppy,Tank-Warrior,Akali,Assassin,Ezreal,Mage-Marksman,Ashe,Marksman,36260,53671,0,0,0,2,0,0,0,0,0,0,6,24,683,830
0,1,Ornn,Warrior,Maokai,Tank,Tristana,Marksman,Lucian,Marksman,Milio,Support,Garen,Tank-Warrior,Wukong,Warrior,Corki,Marksman,Ezreal,Mage-Marksman,Rell,Tank-Support,40193,53673,0,1,1,3,0,1,1,1,0,0,4,14,824,931
0,1,Gnar,Warrior,Nocturne,Assassin,Neeko,Mage,Varus,Marksman,Braum,Tank-Support,Zac,Tank-Warrior,Viego,Warrior,Akali,Assassin,Kalista,Marksman,Nautilus,Tank-Support,39188,53699,0,1,0,3,0,1,2,2,0,0,7,24,742,815
1,0,K'Sante,Tank-Warrior,Trundle,Warrior,Hwei,Mage,Varus,Marksman,Nautilus,Tank-Support,Udyr,Warrior,Xin Zhao,Warrior,Azir,Mage,Kalista,Marksman,Alistar,Tank-Support,61548,53705,1,0,3,2,1,0,9,9,2,2,18,7,1086,1077
0,1,Sion,Warrior,Xin Zhao,Warrior,Orianna,Mage,Ashe,Marksman,Braum,Tank-Support,Ornn,Warrior,Nocturne,Assassin,Neeko,Mage,Jinx,Marksman,Rell,Tank-Support,43354,53717,0,1,1,3,1,0,3,3,0,0,3,18,865,937
1,0,Jax,Warrior,Xin Zhao,Warrior,Corki,Marksman,Lucian,Marksman,Milio,Support,K'Sante,Tank-Warrior,Nocturne,Assassin,Orianna,Mage,Zeri,Marksman,Lulu,Support,68957,53750,2,0,4,0,0,0,11,11,3,3,23,11,1089,1000
0,1,K'Sante,Tank-Warrior,Brand,Mage,Jayce,Warrior,Jhin,Marksman,Maokai,Tank,Darius,Tank-Warrior,Ivern,Mage,Azir,Mage,Varus,Marksman,Bard,Support,48188,53779,0,1,0,4,1,0,5,5,0,0,6,13,925,959
0,1,K'Sante,Tank-Warrior,Maokai,Tank,Garen,Tank-Warrior,Kalista,Marksman,Senna,Marksman-Support,Gnar,Warrior,Sejuani,Tank,Taliyah,Mage,Varus,Marksman,Renata Glasc,Support,44902,53781,0,1,2,2,0,1,1,1,0,0,8,20,831,870
1,0,K'Sante,Tank-Warrior,Trundle,Warrior,Azir,Mage,Varus,Marksman,Rell,Tank-Support,Malphite,Tank,Xin Zhao,Warrior,Orianna,Mage,Jhin,Marksman,Nautilus,Tank-Support,67402,53799,1,0,4,1,1,0,10,10,2,2,20,8,1167,1113
0,1,Rumble,Mage-Warrior,Rell,Tank-Support,Tristana,Marksman,Senna,Marksman-Support,Tahm Kench,Tank-Support,Ornn,Warrior,Xin Zhao,Warrior,Azir,Mage,Xayah,Marksman,Rakan,Support,48667,53820,0,0,1,3,0,0,4,4,0,0,2,13,992,975
0,1,K'Sante,Tank-Warrior,Vi,Warrior,Taliyah,Mage,Lucian,Marksman,Milio,Support,Aatrox,Warrior,Xin Zhao,Warrior,Azir,Mage,Varus,Marksman,Nautilus,Tank-Support,45146,53829,0,0,0,4,0,0,3,3,0,0,6,15,909,964
0,1,Aatrox,Warrior,Maokai,Tank,Orianna,Mage,Lucian,Marksman,Milio,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Corki,Marksman,Senna,Marksman-Support,Tahm Kench,Tank-Support,41579,53833,0,1,1,3,1,0,3,3,0,0,1,12,872,952
1,0,K'Sante,Tank-Warrior,Rell,Tank-Support,Yone,Warrior,Lucian,Marksman,Nami,Support,Rumble,Mage-Warrior,Maokai,Tank,Tristana,Marksman,Aphelios,Marksman,Lulu,Support,60943,53837,1,0,2,3,1,0,9,4,2,0,8,7,1135,1045
1,0,Gnar,Warrior,Jarvan IV,Tank-Warrior,Taliyah,Mage,Senna,Marksman-Support,Nautilus,Tank-Support,Tristana,Marksman,Poppy,Tank-Warrior,Orianna,Mage,Varus,Marksman,Rell,Tank-Support,62362,53886,1,0,1,4,1,0,8,8,1,1,14,12,1001,1000
1,0,K'Sante,Tank-Warrior,Lee Sin,Warrior-Assassin,Azir,Mage,Varus,Marksman,Rell,Tank-Support,Aatrox,Warrior,Jarvan IV,Tank-Warrior,Orianna,Mage,Aphelios,Marksman,Rakan,Support,61984,53887,0,1,4,1,1,0,10,10,2,2,22,7,1103,1006
0,1,Rumble,Mage-Warrior,Maokai,Tank,Tristana,Marksman,Jhin,Marksman,Nautilus,Tank-Support,Ornn,Warrior,Rell,Tank-Support,Corki,Marksman,Varus,Marksman,Rakan,Support,46769,53908,0,1,0,4,1,0,7,7,1,1,6,16,843,895
1,0,Gnar,Warrior,Viego,Warrior,Orianna,Mage,Varus,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Kha'Zix,Assassin,Azir,Mage,Lucian,Marksman,Milio,Support,56617,53912,0,1,2,3,1,0,7,7,1,1,14,11,1093,1047
0,1,Jax,Warrior,Rell,Tank-Support,Corki,Marksman,Lucian,Marksman,Nami,Support,Udyr,Warrior,Sejuani,Tank,Tristana,Marksman,Aphelios,Marksman,Milio,Support,42339,53915,0,1,0,3,0,1,0,0,0,0,4,12,901,1017
0,1,Kennen,Mage,Vi,Warrior,Sylas,Mage-Warrior,Lucian,Marksman,Nami,Support,K'Sante,Tank-Warrior,Rell,Tank-Support,Orianna,Mage,Aphelios,Marksman,Milio,Support,44733,53921,0,0,0,4,1,0,1,1,0,0,8,16,836,971
0,1,Udyr,Warrior,Trundle,Warrior,Azir,Mage,Lucian,Marksman,Nami,Support,Darius,Tank-Warrior,Sejuani,Tank,Taliyah,Mage,Aphelios,Marksman,Milio,Support,40068,53980,0,1,2,2,1,0,3,9,0,1,4,16,771,891
1,0,Aatrox,Warrior,Sejuani,Tank,Orianna,Mage,Senna,Marksman-Support,Ornn,Warrior,Yone,Warrior,Maokai,Tank,Akali,Assassin,Xayah,Marksman,Rakan,Support,63736,53990,1,0,5,0,0,1,9,9,3,3,22,13,949,993
0,1,Aatrox,Warrior,Xin Zhao,Warrior,Ryze,Mage,Kalista,Marksman,Renata Glasc,Support,Akali,Assassin,Vi,Warrior,Hwei,Mage,Lucian,Marksman,Milio,Support,41955,54001,0,1,2,2,0,1,1,9,0,1,6,16,841,911
1,0,K'Sante,Tank-Warrior,Brand,Mage,Tristana,Marksman,Lucian,Marksman,Nami,Support,Gwen,Warrior,Nocturne,Assassin,Orianna,Mage,Ezreal,Mage-Marksman,Ashe,Marksman,65862,54010,2,0,3,2,1,0,10,10,3,3,22,4,1123,1092
1,0,K'Sante,Tank-Warrior,Maokai,Tank,Azir,Mage,Xayah,Marksman,Rakan,Support,Gnar,Warrior,Sejuani,Tank,LeBlanc,Mage-Assassin,Ezreal,Mage-Marksman,Renata Glasc,Support,62176,54016,2,0,5,0,1,0,10,10,2,2,12,4,1047,1091
0,1,Aatrox,Warrior,Viego,Warrior,Sylas,Mage-Warrior,Kalista,Marksman,Renata Glasc,Support,Olaf,Warrior,Maokai,Tank,Azir,Mage,Varus,Marksman,Neeko,Mage,43422,54038,0,1,0,4,1,0,1,1,0,0,5,19,850,944
0,1,Renekton,Warrior,Xin Zhao,Warrior,Neeko,Mage,Aphelios,Marksman,Nautilus,Tank-Support,Gwen,Warrior,Vi,Warrior,Orianna,Mage,Kalista,Marksman,Rell,Tank-Support,43234,54105,0,1,0,4,0,1,3,10,0,2,6,21,825,865
1,0,Jax,Warrior,Sejuani,Tank,Orianna,Mage,Kalista,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Viego,Warrior,Syndra,Mage,Aphelios,Marksman,Braum,Tank-Support,68771,54111,2,0,2,2,1,0,11,11,3,3,26,15,1030,981
0,1,K'Sante,Tank-Warrior,Wukong,Warrior,Corki,Marksman,Varus,Marksman,Nautilus,Tank-Support,Jax,Warrior,Maokai,Tank,Azir,Mage,Kalista,Marksman,Rell,Tank-Support,49418,54125,0,1,1,4,1,0,3,3,0,0,6,9,967,966
0,1,Gwen,Warrior,Maokai,Tank,Tristana,Marksman,Aphelios,Marksman,Milio,Support,Udyr,Warrior,Trundle,Warrior,Syndra,Mage,Varus,Marksman,Renata Glasc,Support,45699,54130,0,1,2,3,0,1,3,3,0,0,6,11,855,935
0,1,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Ezreal,Mage-Marksman,Karma,Mage-Support,Rumble,Mage-Warrior,Vi,Warrior,Yone,Warrior,Varus,Marksman,Nautilus,Tank-Support,44243,54157,0,1,1,3,0,1,3,8,0,1,4,13,898,986
1,0,Darius,Tank-Warrior,Vi,Warrior,Azir,Mage,Varus,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Diana,Mage-Warrior,Yone,Warrior,Ezreal,Mage-Marksman,Bard,Support,59040,54166,2,0,2,2,0,0,10,10,2,2,12,17,979,970
1,0,Gnar,Warrior,Xin Zhao,Warrior,Akali,Assassin,Varus,Marksman,Bard,Support,Aatrox,Warrior,Sejuani,Tank,Azir,Mage,Ashe,Marksman,Rakan,Support,69257,54174,2,0,5,0,1,0,10,1,2,0,14,6,1231,1123
0,1,Udyr,Warrior,Rell,Tank-Support,Taliyah,Mage,Lucian,Marksman,Milio,Support,K'Sante,Tank-Warrior,Kindred,Assassin,Azir,Mage,Ornn,Warrior,Senna,Marksman-Support,46889,54184,1,0,1,3,1,0,2,2,0,0,0,7,937,1057
0,1,Gwen,Warrior,Xin Zhao,Warrior,Azir,Mage,Zeri,Marksman,Lulu,Support,K'Sante,Tank-Warrior,Brand,Mage,Yone,Warrior,Xayah,Marksman,Rakan,Support,39929,54259,0,1,0,4,0,1,0,9,0,2,1,12,932,1074
1,0,Udyr,Warrior,Poppy,Tank-Warrior,Azir,Mage,Zeri,Marksman,Lulu,Support,Rumble,Mage-Warrior,Trundle,Warrior,Corki,Marksman,Lucian,Marksman,Nami,Support,62202,54289,1,0,3,2,1,0,10,1,2,0,15,4,1087,1097
1,0,Gnar,Warrior,Poppy,Tank-Warrior,Taliyah,Mage,Varus,Marksman,Renata Glasc,Support,Kennen,Mage,Xin Zhao,Warrior,Neeko,Mage,Aphelios,Marksman,Milio,Support,64698,54342,1,0,4,1,1,0,11,11,3,3,10,4,1234,1162
1,0,Jayce,Warrior,Rell,Tank-Support,Corki,Marksman,Senna,Marksman-Support,Tahm Kench,Tank-Support,Rumble,Mage-Warrior,Xin Zhao,Warrior,Azir,Mage,Lucian,Marksman,Milio,Support,63650,54379,1,1,3,1,1,0,11,4,4,0,16,10,1055,1015
0,1,Renekton,Warrior,Xin Zhao,Warrior,Taliyah,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,K'Sante,Tank-Warrior,Maokai,Tank,Azir,Mage,Aphelios,Marksman,Ashe,Marksman,40729,54393,0,1,2,1,0,1,1,1,0,0,5,17,776,891
0,1,K'Sante,Tank-Warrior,Rell,Tank-Support,Neeko,Mage,Kalista,Marksman,Renata Glasc,Support,Aatrox,Warrior,Xin Zhao,Warrior,Orianna,Mage,Caitlyn,Marksman,Varus,Marksman,40688,54401,0,1,0,4,0,1,1,10,0,2,7,16,746,956
1,0,Aatrox,Warrior,Rell,Tank-Support,Azir,Mage,Caitlyn,Marksman,Lux,Mage,K'Sante,Tank-Warrior,Sejuani,Tank,Hwei,Mage,Ezreal,Mage-Marksman,Blitzcrank,Support,67559,54468,2,0,4,1,0,1,10,10,2,2,19,10,1134,1017
0,1,Gnar,Warrior,Udyr,Warrior,Azir,Mage,Aphelios,Marksman,Bard,Support,K'Sante,Tank-Warrior,Viego,Warrior,Orianna,Mage,Varus,Marksman,Nautilus,Tank-Support,40567,54478,0,1,0,4,0,1,1,1,0,0,5,19,803,938
1,0,Yone,Warrior,Lee Sin,Warrior-Assassin,LeBlanc,Mage-Assassin,Kalista,Marksman,Rell,Tank-Support,K'Sante,Tank-Warrior,Diana,Mage-Warrior,Yasuo,Warrior,Xayah,Marksman,Rakan,Support,67982,54478,2,0,2,3,0,1,11,11,3,3,18,10,1168,1097
0,1,Udyr,Warrior,Vi,Warrior,Akali,Assassin,Draven,Marksman,Ashe,Marksman,Jax,Warrior,Maokai,Tank,Tristana,Marksman,Varus,Marksman,Tahm Kench,Tank-Support,46111,54503,0,0,2,2,0,0,3,3,0,0,3,10,972,1002
1,0,K'Sante,Tank-Warrior,Vi,Warrior,Akali,Assassin,Lucian,Marksman,Nami,Support,Gwen,Warrior,Xin Zhao,Warrior,Azir,Mage,Aphelios,Marksman,Milio,Support,63430,54514,1,0,3,2,1,0,10,10,2,2,21,11,1035,1013
0,1,K'Sante,Tank-Warrior,Nocturne,Assassin,Neeko,Mage,Ezreal,Mage-Marksman,Bard,Support,Gnar,Warrior,Xin Zhao,Warrior,Cassiopeia,Mage,Ornn,Warrior,Senna,Marksman-Support,40560,54543,0,1,1,2,1,0,2,2,0,0,7,25,733,855
1,0,K'Sante,Tank-Warrior,Maokai,Tank,Azir,Mage,Lucian,Marksman,Nami,Support,Aatrox,Warrior,Rell,Tank-Support,Taliyah,Mage,Aphelios,Marksman,Milio,Support,60076,54556,1,0,2,3,0,0,7,7,1,1,19,14,1011,1008
1,0,K'Sante,Tank-Warrior,Sejuani,Tank,Azir,Mage,Varus,Marksman,Renata Glasc,Support,Jax,Warrior,Zac,Tank-Warrior,Corki,Marksman,Senna,Marksman-Support,Tahm Kench,Tank-Support,60246,54573,1,0,4,0,0,0,6,6,1,1,15,6,1126,1050
1,0,Rumble,Mage-Warrior,Jax,Warrior,Orianna,Mage,Aphelios,Marksman,Blitzcrank,Support,K'Sante,Tank-Warrior,Nocturne,Assassin,Azir,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,65664,54575,0,1,5,0,1,0,10,10,2,2,26,4,1057,988
0,1,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Miss Fortune,Marksman,Ashe,Marksman,Yone,Warrior,Trundle,Warrior,Akali,Assassin,Senna,Marksman-Support,Maokai,Tank,44294,54634,0,1,0,4,0,1,4,4,0,0,5,18,837,912
0,1,Aatrox,Warrior,Lee Sin,Warrior-Assassin,LeBlanc,Mage-Assassin,Caitlyn,Marksman,Lux,Mage,Renekton,Warrior,Nidalee,Assassin,Tristana,Marksman,Kalista,Marksman,Renata Glasc,Support,44553,54637,0,1,0,4,0,0,3,8,0,1,6,16,837,935
1,0,K'Sante,Tank-Warrior,Xin Zhao,Warrior,LeBlanc,Mage-Assassin,Lucian,Marksman,Nami,Support,Aatrox,Warrior,Maokai,Tank,Azir,Mage,Aphelios,Marksman,Milio,Support,62631,54661,1,0,2,3,1,0,8,8,1,1,19,8,1019,1057
0,1,Jax,Warrior,Viego,Warrior,Orianna,Mage,Senna,Marksman-Support,Nautilus,Tank-Support,Aatrox,Warrior,Lee Sin,Warrior-Assassin,LeBlanc,Mage-Assassin,Xayah,Marksman,Alistar,Tank-Support,36514,54692,0,1,0,3,0,1,0,0,0,0,3,21,723,887
0,1,Sion,Warrior,Xin Zhao,Warrior,Akali,Assassin,Varus,Marksman,Hwei,Mage,Udyr,Warrior,Lee Sin,Warrior-Assassin,Neeko,Mage,Ashe,Marksman,Rell,Tank-Support,42574,54693,0,1,0,4,1,0,1,1,0,0,8,21,776,864
